iter	A(1)	B(1)	A(1.1)	B(1.1)	A(1.2)	B(1.2)	A(1.3)	B(1.3)	A(1.4)	B(1.4)	A(1.5)	B(1.5)	A(1.6)	B(1.6)	A(1.7)	B(1.7)	A(1.8)	B(1.8)	A(1.9)	B(1.9)	A(1.10)	B(1.10)	LnPrior	LnData	LnPosterior
580	-0.00404622	1.13114	-0.0929776	1.17041	0.200266	1.42769	-0.0789969	1.10993	0.225062	1.28932	0.0588523	1.12406	0.00918692	1.1554	-0.0859891	0.942393	-0.144347	1.05685	0.0682015	1.29893	0.0128723	1.26657	4.568075e+00	1.621813e+02	1.667493e+02
581	-0.00404622	1.13114	-0.0929776	1.17102	0.166466	1.42769	-0.0789969	1.10993	0.225062	1.28868	0.0826049	1.12406	0.00918692	1.1498	-0.0750108	0.942585	-0.144347	1.06206	0.0682015	1.29893	0.0128723	1.26677	5.122322e+00	1.642953e+02	1.694176e+02
582	0.0299989	1.13114	-0.0929776	1.17102	0.166466	1.42769	-0.0789969	1.10993	0.225062	1.28868	0.0826049	1.12406	0.00918692	1.1498	-0.0750108	0.942585	-0.175114	1.06206	0.0682015	1.29433	0.0128723	1.26892	4.697640e+00	1.622493e+02	1.669470e+02
583	0.0299989	1.13114	-0.0929776	1.17534	0.163336	1.42769	-0.0789969	1.10993	0.225062	1.28868	0.0826049	1.12406	0.00918692	1.1498	-0.0750108	0.942585	-0.148784	1.06455	0.117072	1.29433	0.0151327	1.26892	4.942454e+00	1.633254e+02	1.682678e+02
584	0.0230456	1.16032	-0.109417	1.17534	0.163336	1.42769	-0.0789969	1.10993	0.225062	1.29038	0.0826049	1.12406	0.00537245	1.1498	-0.0750108	0.942585	-0.145027	1.06393	0.118589	1.29433	0.0151327	1.26662	5.098141e+00	1.635714e+02	1.686695e+02
585	0.0230456	1.16032	-0.109417	1.16846	0.163336	1.42769	-0.0789969	1.10993	0.225062	1.29038	0.0826049	1.12074	0.00537245	1.1498	-0.0773378	0.942585	-0.145027	1.06393	0.118589	1.29433	0.0151327	1.26674	5.073571e+00	1.610072e+02	1.660807e+02
586	0.0230456	1.16032	-0.110424	1.16846	0.178166	1.42769	-0.0789969	1.1086	0.229429	1.29038	0.0826049	1.12074	0.00137766	1.15486	-0.0773378	0.942585	-0.145027	1.06393	0.0802535	1.29433	0.0151327	1.26693	5.035691e+00	1.605479e+02	1.655836e+02
587	0.0230456	1.16032	-0.110424	1.16846	0.200484	1.42769	-0.0789969	1.1086	0.229429	1.28872	0.0826049	1.12074	0.00370039	1.14343	-0.0716721	0.942585	-0.145027	1.06393	0.101443	1.29433	0.0151327	1.26693	4.583115e+00	1.588113e+02	1.633944e+02
588	0.0230456	1.16032	-0.086925	1.16846	0.203758	1.42769	-0.0789969	1.1086	0.242455	1.28872	0.0826049	1.12074	0.00370039	1.15491	-0.0863877	0.942585	-0.145027	1.06393	0.101443	1.29633	0.0151327	1.26637	4.380960e+00	1.641907e+02	1.685717e+02
589	0.0506385	1.16032	-0.0655609	1.16846	0.170485	1.42769	-0.0851819	1.1086	0.252838	1.28872	0.0826049	1.1265	0.00370039	1.15491	-0.0863877	0.945686	-0.145027	1.05989	0.101443	1.29633	0.0151327	1.26637	4.509691e+00	1.642960e+02	1.688057e+02
590	0.0506385	1.16032	-0.0655609	1.1683	0.170485	1.42769	-0.076923	1.1086	0.252838	1.28872	0.0826049	1.1265	-0.0169168	1.16048	-0.0863877	0.945686	-0.134088	1.05979	0.101443	1.29633	0.0151327	1.26637	4.708623e+00	1.615075e+02	1.662161e+02
591	0.0506385	1.16032	-0.0655609	1.1683	0.161683	1.42769	-0.0491776	1.1086	0.252838	1.2864	0.0722765	1.1265	-0.0555312	1.1605	-0.0924168	0.945686	-0.134088	1.05979	0.101443	1.29633	0.0070038	1.26637	4.708721e+00	1.601140e+02	1.648228e+02
592	0.0506385	1.16032	-0.0655609	1.1683	0.161683	1.42769	-0.0491776	1.1086	0.252838	1.28617	0.0146872	1.1265	-0.0541453	1.1605	-0.0924168	0.945686	-0.134088	1.05979	0.107338	1.29633	0.0070038	1.26745	4.648303e+00	1.576259e+02	1.622742e+02
593	0.0506385	1.16032	-0.0655609	1.17146	0.161683	1.42769	-0.0512394	1.1086	0.228899	1.28514	0.0468357	1.12679	-0.0541453	1.1605	-0.0924168	0.945686	-0.147351	1.0592	0.107338	1.29633	0.0070038	1.26746	4.894156e+00	1.594373e+02	1.643315e+02
594	0.0506385	1.16032	-0.0735644	1.17146	0.161683	1.42769	-0.0512394	1.1086	0.247767	1.28514	0.0468357	1.12679	-0.0541453	1.16189	-0.0924168	0.945467	-0.147513	1.05843	0.107338	1.29633	0.0070038	1.26924	4.432671e+00	1.602877e+02	1.647203e+02
595	0.0506385	1.16032	-0.0735644	1.16587	0.161683	1.43335	-0.0512394	1.09842	0.247767	1.28514	0.0468357	1.12679	-0.0508205	1.1616	-0.0924168	0.945467	-0.147513	1.05843	0.107338	1.29633	0.0070038	1.26969	4.414173e+00	1.623128e+02	1.667270e+02
596	0.0506385	1.16032	-0.0550685	1.16725	0.161683	1.43335	-0.0460866	1.10588	0.247767	1.28631	0.0468357	1.12679	-0.0508205	1.1616	-0.0924168	0.945467	-0.131313	1.05872	0.107338	1.29842	0.0316839	1.26969	5.063613e+00	1.612950e+02	1.663586e+02
597	0.0506385	1.16032	-0.0550685	1.16725	0.161683	1.43335	-0.0444633	1.10602	0.247767	1.28631	0.0468357	1.12679	-0.0275135	1.14571	-0.0924168	0.948344	-0.142221	1.06443	0.099371	1.29941	0.0316839	1.26718	5.156383e+00	1.553969e+02	1.605533e+02
598	0.0699507	1.16032	-0.0550685	1.16725	0.161683	1.43335	-0.0444633	1.10375	0.247767	1.28631	0.0468357	1.13072	-0.0275135	1.14621	-0.0924168	0.946916	-0.142221	1.06443	0.099371	1.29941	0.0316839	1.26236	4.432877e+00	1.573667e+02	1.617996e+02
599	0.0699507	1.16032	-0.0560859	1.16725	0.161683	1.43335	-0.0444633	1.10375	0.247767	1.28631	0.0380063	1.13072	-0.0275135	1.14621	-0.0924168	0.946916	-0.142221	1.06064	0.099371	1.29941	0.0316839	1.26236	4.386537e+00	1.587508e+02	1.631373e+02
600	0.0699507	1.16032	-0.0560859	1.16617	0.161683	1.43381	-0.0368065	1.10375	0.247767	1.28724	0.0380063	1.13072	0.0277255	1.14621	-0.0924168	0.946916	-0.143774	1.06064	0.099371	1.29941	0.0645828	1.26066	4.894165e+00	1.637433e+02	1.686375e+02
601	0.0699507	1.16032	-0.059496	1.16617	0.161683	1.43118	-0.0368065	1.10375	0.248758	1.28724	0.0380063	1.13072	0.0277255	1.14621	-0.0924168	0.946916	-0.170112	1.06048	0.099371	1.29398	0.0719074	1.26066	4.272619e+00	1.641227e+02	1.683954e+02
602	0.0699507	1.16032	-0.059496	1.16617	0.161683	1.43118	-0.0368065	1.10375	0.248758	1.28724	0.0380063	1.13033	0.0277255	1.14621	-0.0924168	0.946916	-0.170112	1.0614	0.099371	1.29413	0.0753316	1.26066	4.272847e+00	1.644562e+02	1.687291e+02
603	0.0651923	1.16032	-0.059496	1.16385	0.161683	1.43118	-0.0368065	1.10375	0.248758	1.28813	0.0380063	1.13033	0.0277255	1.14621	-0.0924168	0.946916	-0.125206	1.06113	0.099371	1.29768	0.056863	1.26066	5.397668e+00	1.623951e+02	1.677928e+02
604	0.0651923	1.16032	-0.059496	1.16744	0.168989	1.43118	-0.0813465	1.10375	0.248758	1.28243	0.0436317	1.13033	0.00256707	1.15543	-0.0924168	0.946916	-0.125206	1.06113	0.099371	1.29701	0.056863	1.25937	4.683830e+00	1.633832e+02	1.680671e+02
605	0.0651923	1.16032	-0.059496	1.16744	0.178085	1.43118	-0.0813465	1.10375	0.248758	1.28243	0.0436317	1.13033	0.00256707	1.15543	-0.0924168	0.943365	-0.152676	1.06113	0.099371	1.29323	0.0649972	1.25937	4.021614e+00	1.652881e+02	1.693097e+02
606	0.0651923	1.16032	-0.059496	1.16469	0.143608	1.43118	-0.0813465	1.10373	0.248758	1.28243	0.0436317	1.13033	-0.0409259	1.15543	-0.0924168	0.943365	-0.152676	1.06113	0.099371	1.29323	0.0649972	1.25937	3.984817e+00	1.636120e+02	1.675968e+02
607	0.0651923	1.16032	-0.059496	1.16469	0.143608	1.43118	-0.0813465	1.10373	0.294127	1.28243	0.0436317	1.13033	-0.0409259	1.15543	-0.0924168	0.94738	-0.152676	1.06113	0.099371	1.29323	0.0649972	1.25937	3.070659e+00	1.622437e+02	1.653143e+02
608	0.0651923	1.13794	-0.059496	1.16469	0.143608	1.43118	-0.0813465	1.10888	0.294127	1.28243	0.0436317	1.13033	-0.0409259	1.15543	-0.102655	0.94738	-0.152676	1.06113	0.129307	1.29323	0.0649972	1.25707	2.579110e+00	1.623047e+02	1.648839e+02
609	0.0651923	1.20448	-0.059496	1.16469	0.157536	1.43035	-0.0813465	1.11276	0.294127	1.27687	0.0436317	1.13033	-0.0409259	1.15543	-0.0893453	0.94738	-0.152676	1.06113	0.129307	1.28786	0.0649972	1.25707	2.909389e+00	1.612047e+02	1.641141e+02
610	0.0651923	1.20448	-0.059496	1.16421	0.158885	1.43035	-0.0813465	1.11276	0.322709	1.27687	0.0269565	1.13033	-0.00199918	1.15338	-0.0893453	0.94738	-0.145314	1.06113	0.128823	1.28786	0.0649972	1.25707	2.646833e+00	1.595541e+02	1.622010e+02
611	0.0651923	1.20448	-0.0903756	1.16421	0.158885	1.43035	-0.0813465	1.11293	0.290344	1.27687	0.0269565	1.13033	-0.00199918	1.15338	-0.10305	0.94738	-0.145314	1.06113	0.128823	1.2887	0.0649972	1.25884	2.770280e+00	1.588303e+02	1.616006e+02
612	0.0651923	1.20448	-0.0903756	1.16421	0.158885	1.43035	-0.119899	1.11293	0.290344	1.27687	0.0269565	1.13243	-0.00199918	1.15338	-0.10305	0.94738	-0.133342	1.05943	0.128823	1.2887	0.0649972	1.26068	2.371049e+00	1.603901e+02	1.627611e+02
613	0.0651923	1.20448	-0.0607502	1.16421	0.161344	1.43035	-0.119899	1.11293	0.290344	1.28161	0.0269565	1.13243	-0.00199918	1.15338	-0.10305	0.94738	-0.133342	1.05943	0.131769	1.29409	0.0567079	1.26174	2.719855e+00	1.644439e+02	1.671637e+02
614	0.0651923	1.20448	-0.070496	1.16421	0.161344	1.43035	-0.119899	1.11293	0.277029	1.28405	0.0269565	1.13243	0.00139809	1.15006	-0.10305	0.94738	-0.158465	1.05943	0.131769	1.29409	0.0567079	1.26174	2.366066e+00	1.645422e+02	1.669083e+02
615	0.0651923	1.20448	-0.070496	1.16421	0.161344	1.43231	-0.119899	1.11293	0.277029	1.28405	0.0377703	1.13243	0.00139809	1.15056	-0.10305	0.946587	-0.158465	1.05943	0.131769	1.29409	0.0567079	1.26174	2.386036e+00	1.645868e+02	1.669728e+02
616	0.0651923	1.20448	-0.0448507	1.16421	0.16291	1.43231	-0.124732	1.11293	0.277029	1.28405	0.0377703	1.13243	 0.02	1.15047	-0.10305	0.950062	-0.158465	1.05943	0.080043	1.29686	0.0567079	1.26502	2.918298e+00	1.635541e+02	1.664724e+02
617	0.0651923	1.20448	-0.0448507	1.16421	0.16291	1.43231	-0.124732	1.11293	0.248219	1.28782	0.0377703	1.13243	 0.02	1.15047	-0.10305	0.950062	-0.158465	1.06709	0.080043	1.29909	0.0567079	1.26502	3.501224e+00	1.645142e+02	1.680155e+02
618	0.0651923	1.20448	-0.0448507	1.16421	0.16291	1.43231	-0.124732	1.11293	0.245891	1.28782	0.0377703	1.13243	0.00753228	1.1482	-0.10305	0.950062	-0.158465	1.06167	0.080043	1.29909	0.0322304	1.26502	3.406606e+00	1.670352e+02	1.704418e+02
619	0.0651923	1.20448	-0.0448507	1.16421	0.16291	1.43231	-0.128568	1.11293	0.22887	1.27962	0.0377703	1.13143	0.00753228	1.15243	-0.10305	0.95007	-0.147465	1.06167	0.080043	1.30036	0.0322304	1.26502	3.883289e+00	1.597921e+02	1.636754e+02
620	0.0651923	1.20448	-0.0448507	1.16421	0.16291	1.43231	-0.128568	1.11293	0.230863	1.2853	0.0377703	1.13143	0.0233522	1.15243	-0.10305	0.95007	-0.147465	1.06167	0.080043	1.29924	0.0134781	1.26502	3.841353e+00	1.637225e+02	1.675639e+02
621	0.0651923	1.20448	-0.0448507	1.16421	0.194543	1.43025	-0.128568	1.11209	0.230863	1.2853	0.0377703	1.13143	0.00381287	1.15243	-0.10305	0.95007	-0.147465	1.06167	0.080043	1.29817	0.0134781	1.26502	3.393655e+00	1.651140e+02	1.685076e+02
622	0.0651923	1.20448	-0.0448507	1.16421	0.194543	1.43025	-0.128568	1.11209	0.230863	1.2853	0.0407189	1.13143	0.00381287	1.15243	-0.10305	0.942953	-0.176405	1.06339	0.080043	1.29817	0.0134781	1.27061	2.695348e+00	1.645615e+02	1.672568e+02
623	0.0651923	1.20448	-0.0437602	1.16421	0.194543	1.43107	-0.0986659	1.11209	0.230863	1.2853	0.0407189	1.13069	0.00927393	1.15243	-0.10305	0.942953	-0.176405	1.06339	0.080043	1.29817	0.0263608	1.27061	3.326294e+00	1.637967e+02	1.671230e+02
624	0.0651923	1.20448	-0.0437602	1.16421	0.167856	1.43249	-0.0986659	1.11209	0.230863	1.2853	0.0407189	1.13069	0.00927393	1.14959	-0.0557233	0.939591	-0.176405	1.0627	0.080043	1.2973	0.0263608	1.26335	4.297090e+00	1.676726e+02	1.719696e+02
625	0.0651923	1.17991	-0.0437602	1.16421	0.167856	1.43249	-0.0986659	1.11209	0.230863	1.2853	0.0407189	1.13069	0.0126648	1.14959	-0.0557233	0.939591	-0.176405	1.0627	0.080043	1.2973	0.0263608	1.26335	4.367507e+00	1.676124e+02	1.719799e+02
626	0.0651923	1.17991	-0.0626192	1.16421	0.167856	1.43249	-0.0986659	1.11209	0.230863	1.28621	0.0407189	1.13069	0.0126648	1.14959	-0.0557233	0.939591	-0.176405	1.0627	0.080043	1.2973	0.0263608	1.26733	4.133328e+00	1.678485e+02	1.719818e+02
627	0.0651923	1.17991	-0.0694592	1.16421	0.167856	1.43249	-0.0986659	1.11209	0.23078	1.28621	0.0407189	1.13069	0.0172702	1.14959	-0.0557233	0.940237	-0.176405	1.06515	0.116291	1.2973	0.0197059	1.26733	3.931457e+00	1.669488e+02	1.708802e+02
628	0.0651923	1.17991	-0.0694592	1.16655	0.16433	1.43249	-0.0986659	1.11209	0.23078	1.28621	0.0407189	1.13069	0.0172702	1.15126	-0.0557233	0.940237	-0.176405	1.06515	0.116291	1.29377	0.0465882	1.26733	4.065469e+00	1.677153e+02	1.717808e+02
629	0.0651923	1.17991	-0.0635116	1.16655	0.16433	1.43249	-0.117722	1.11209	0.235365	1.2918	0.0182301	1.13069	0.0172702	1.15126	-0.0557233	0.938327	-0.176405	1.06515	0.116291	1.29277	0.0465882	1.25789	3.651712e+00	1.667569e+02	1.704086e+02
630	0.0651923	1.17991	-0.0635116	1.16655	0.16433	1.43249	-0.117722	1.11482	0.212996	1.29269	0.0182301	1.1271	0.0185366	1.15126	-0.0557233	0.939222	-0.176405	1.06515	0.116291	1.28973	0.0597663	1.25789	4.040483e+00	1.652487e+02	1.692892e+02
631	0.0651923	1.17991	-0.0504101	1.16655	0.16433	1.43249	-0.117722	1.11482	0.212996	1.29269	0.0182301	1.13938	0.0185366	1.15126	-0.0557233	0.939222	-0.176405	1.06515	0.116291	1.29047	0.0486146	1.25789	4.200533e+00	1.637401e+02	1.679406e+02
632	0.0651923	1.17991	-0.0504101	1.16557	0.16433	1.43249	-0.117722	1.11482	0.229089	1.29269	0.0182301	1.13938	-0.00346172	1.15126	-0.0557233	0.939222	-0.176405	1.06715	0.116291	1.29641	0.0423959	1.25789	3.799166e+00	1.626938e+02	1.664929e+02
633	0.0651923	1.17991	-0.0504101	1.16557	0.16433	1.43249	-0.117722	1.11482	0.221005	1.29269	-0.0155098	1.13938	-0.00346172	1.15134	-0.0557233	0.939222	-0.176405	1.06715	0.116291	1.29741	0.0423959	1.25789	3.710137e+00	1.642676e+02	1.679777e+02
634	0.0651923	1.17991	-0.0504101	1.16278	0.16433	1.43249	-0.126253	1.11482	0.221668	1.29269	-0.0180775	1.14039	-0.00346172	1.15134	-0.0557233	0.939222	-0.176405	1.06715	0.116291	1.29472	0.0423959	1.26052	3.521555e+00	1.664943e+02	1.700158e+02
635	0.0651923	1.17991	-0.0504101	1.16278	0.16433	1.43249	-0.122114	1.11482	0.205514	1.29269	-0.0180775	1.14039	-0.0244954	1.15134	-0.0557233	0.939222	-0.176405	1.06715	0.116291	1.29489	0.0423959	1.26109	3.671504e+00	1.656223e+02	1.692938e+02
636	-0.0454135	1.17991	-0.0504101	1.16278	0.16433	1.43249	-0.122114	1.11482	0.216571	1.29269	-0.0180775	1.14039	-0.0176966	1.15272	-0.0557233	0.939222	-0.176405	1.06561	0.0885057	1.29684	0.0423959	1.26109	3.967575e+00	1.669112e+02	1.708788e+02
637	-0.0454135	1.17991	-0.0530081	1.16278	0.172165	1.43249	-0.124018	1.11482	0.216571	1.29276	-0.0180775	1.14039	-0.0176966	1.15272	-0.0557233	0.939222	-0.176405	1.06367	0.0807971	1.29602	0.0423959	1.26109	3.880636e+00	1.659206e+02	1.698013e+02
638	-0.0454135	1.17579	-0.0530081	1.16278	0.172165	1.42839	-0.124018	1.11482	0.216571	1.29276	-0.0180775	1.13622	-0.0176966	1.15272	-0.0557233	0.938402	-0.132346	1.06167	0.0807971	1.29602	0.0423959	1.26109	4.364412e+00	1.638609e+02	1.682253e+02
639	-0.0454135	1.17579	-0.0530081	1.16373	0.163787	1.42839	-0.112353	1.11482	0.216571	1.29276	0.0254277	1.13622	-0.0176966	1.14857	-0.0557233	0.943355	-0.168736	1.05982	0.0807971	1.29602	0.0423959	1.26109	4.053403e+00	1.609998e+02	1.650532e+02
640	-0.0255209	1.17579	-0.0530081	1.16373	0.163787	1.42839	-0.112353	1.11482	0.216571	1.28905	0.0254277	1.13622	-0.0176966	1.14857	-0.0978383	0.943355	-0.150832	1.05982	0.0807971	1.29354	0.0423959	1.26539	5.033682e+00	1.606134e+02	1.656471e+02
641	-0.0449482	1.17579	-0.0530081	1.16373	0.163787	1.42839	-0.112353	1.11482	0.216571	1.28905	0.0254277	1.12541	-0.0176966	1.14857	-0.0978383	0.943355	-0.150832	1.05982	0.139009	1.29354	0.0423959	1.26239	3.253256e+00	1.595699e+02	1.628232e+02
642	-0.0449482	1.17579	-0.0530081	1.16328	0.173731	1.42927	-0.133465	1.11482	0.216571	1.28905	0.0878682	1.12541	-0.0069627	1.14857	-0.0978383	0.943355	-0.151054	1.06803	0.139009	1.29354	0.0423959	1.26239	2.221741e+00	1.600669e+02	1.622886e+02
643	-0.0449482	1.17579	-0.0530081	1.16328	0.173731	1.42927	-0.133465	1.11482	0.216575	1.28825	0.0878682	1.12541	-0.0069627	1.15751	-0.0978383	0.943102	-0.151054	1.06803	0.139009	1.29057	0.0423959	1.26239	2.236142e+00	1.602910e+02	1.625272e+02
644	-0.0558065	1.15419	-0.0530081	1.16572	0.173731	1.42927	-0.133465	1.11482	0.216575	1.2848	0.0878682	1.12541	-0.0069627	1.15015	-0.0978383	0.943102	-0.222673	1.06803	0.139009	1.29241	0.0527389	1.26239	3.080474e-01	1.602533e+02	1.605613e+02
645	-0.0558065	1.15419	-0.0530081	1.16572	0.173731	1.42927	-0.133465	1.11482	0.216575	1.2848	0.0878682	1.12541	-0.0069627	1.15015	-0.0978383	0.943102	-0.150105	1.05721	0.10742	1.29226	0.0527389	1.26345	1.794072e+00	1.607247e+02	1.625188e+02
646	-0.0558065	1.15419	-0.0530081	1.16572	0.173731	1.42927	-0.133465	1.11482	0.216575	1.28441	0.0878682	1.12541	-0.0069627	1.15015	-0.0978383	0.942528	-0.150105	1.05721	0.10742	1.29226	0.0527389	1.26345	1.792315e+00	1.600408e+02	1.618331e+02
647	-0.00294451	1.15419	-0.0530081	1.16572	0.173731	1.42927	-0.133465	1.11482	0.216575	1.28441	0.0563619	1.129	-0.0069627	1.15015	-0.0978383	0.941456	-0.150105	1.05721	0.10742	1.2947	0.0527389	1.26345	4.611014e+00	1.613616e+02	1.659726e+02
648	-0.00294451	1.15419	-0.0530081	1.16572	0.173731	1.43485	-0.133465	1.11482	0.219113	1.28441	0.0563619	1.129	-0.0069627	1.15469	-0.0555415	0.940705	-0.115883	1.05721	0.10742	1.29336	0.0421532	1.26607	5.320123e+00	1.620455e+02	1.673656e+02
649	-0.00294451	1.15419	-0.0530081	1.16743	0.173731	1.42815	-0.133465	1.11482	0.219113	1.28441	0.0563619	1.129	-0.0069627	1.15469	-0.0555415	0.940705	-0.115883	1.05721	0.116696	1.29088	0.0421532	1.26607	5.267913e+00	1.623853e+02	1.676532e+02
650	-0.00294451	1.15419	-0.0530081	1.16743	0.199191	1.42815	-0.133465	1.11482	0.219113	1.28441	0.0563619	1.129	-0.0069627	1.15469	-0.0555415	0.940928	-0.115883	1.05721	0.116696	1.29047	0.0487544	1.26199	4.767521e+00	1.630558e+02	1.678233e+02
651	-0.00294451	1.15419	-0.0530081	1.16743	0.199191	1.42815	-0.133465	1.11482	0.219113	1.28441	0.0563619	1.129	-0.0069627	1.15469	-0.0555415	0.94285	-0.115883	1.05721	0.116696	1.29047	0.0487544	1.26199	4.777724e+00	1.625675e+02	1.673452e+02
652	-0.00294451	1.16496	-0.0530081	1.16743	0.199191	1.42815	-0.109694	1.11482	0.219113	1.28979	0.0563619	1.129	-0.0069627	1.15469	-0.0555415	0.942129	-0.115883	1.05721	0.116696	1.28911	0.0487544	1.26199	5.106882e+00	1.649712e+02	1.700780e+02
653	-0.00294451	1.16496	-0.0530081	1.16743	0.199191	1.42815	-0.109694	1.11482	0.228758	1.28979	0.0563619	1.129	-0.0069627	1.15469	-0.0555415	0.942129	-0.115883	1.05721	0.12287	1.28875	0.0487544	1.26199	4.813407e+00	1.653212e+02	1.701346e+02
654	-0.00294451	1.16496	-0.0530081	1.16642	0.199191	1.42815	-0.109694	1.11482	0.223023	1.28979	0.0563619	1.129	-0.000452061	1.15469	-0.0555415	0.938476	-0.115883	1.05721	0.12287	1.2953	0.0461653	1.26199	4.916910e+00	1.647879e+02	1.697048e+02
655	-0.00294451	1.16496	-0.0530081	1.16642	0.199191	1.42815	-0.109694	1.11482	0.223023	1.28979	0.0563619	1.129	-0.00354293	1.15011	-0.0555415	0.937384	-0.115883	1.05721	0.0820593	1.2953	0.0364289	1.26276	5.380962e+00	1.648233e+02	1.702043e+02
656	-0.00294451	1.16496	-0.0530081	1.16642	0.199191	1.42815	-0.109694	1.11257	0.223023	1.28979	0.0563619	1.129	0.0088824	1.15011	-0.0555415	0.937384	-0.115883	1.05337	0.0820593	1.2953	0.0762279	1.26276	5.124691e+00	1.624200e+02	1.675447e+02
657	-0.00294451	1.16496	-0.0530081	1.16301	0.199191	1.42815	-0.109694	1.11257	0.223023	1.28979	0.0563619	1.129	0.0088824	1.15467	-0.0555415	0.937384	-0.115883	1.05337	0.0820593	1.29635	0.0762279	1.256	5.138656e+00	1.616650e+02	1.668036e+02
658	-0.00294451	1.16496	-0.0530081	1.16301	0.199191	1.42815	-0.109694	1.11257	0.223023	1.28979	0.0563619	1.129	0.0088824	1.14844	-0.0555415	0.937384	-0.118435	1.05337	0.0820593	1.2998	0.0765469	1.256	5.093404e+00	1.625533e+02	1.676467e+02
659	-0.00294451	1.16496	-0.0530081	1.16301	0.199191	1.42815	-0.109694	1.11257	0.223023	1.28591	0.0684195	1.12191	0.0088824	1.15031	-0.0557319	0.936606	-0.118435	1.05337	0.0820593	1.29799	0.0614443	1.25663	5.128054e+00	1.600774e+02	1.652055e+02
660	-0.00294451	1.16496	-0.0530081	1.16301	0.173286	1.42914	-0.0910742	1.11257	0.223023	1.28389	0.0684195	1.12191	0.0238488	1.15031	-0.0557319	0.93413	-0.118435	1.05337	0.0820593	1.29974	0.0614443	1.25663	5.750131e+00	1.545083e+02	1.602584e+02
661	-0.00294451	1.16496	-0.0298912	1.16301	0.173286	1.42914	-0.101671	1.11257	0.228695	1.28389	0.0684195	1.12013	0.0177989	1.15031	-0.0557319	0.93413	-0.118435	1.05337	0.0820593	1.29974	0.0614443	1.25663	5.622782e+00	1.550723e+02	1.606951e+02
662	-0.00294451	1.21136	-0.0403729	1.16301	0.178355	1.42914	-0.101671	1.11257	0.228695	1.28389	0.0684195	1.12013	0.0177989	1.15031	-0.0505254	0.943721	-0.108678	1.05524	0.0820593	1.29974	0.0614443	1.25663	5.613792e+00	1.573800e+02	1.629938e+02
663	-0.00294451	1.13384	-0.0403729	1.16301	0.178355	1.42914	-0.115181	1.11257	0.228695	1.28389	0.0684195	1.12061	0.0177989	1.14872	-0.0415831	0.937118	-0.128905	1.05853	0.0820593	1.29974	0.072648	1.25977	4.991390e+00	1.615366e+02	1.665280e+02
664	0.0404316	1.18834	-0.0403729	1.16301	0.178355	1.42898	-0.11703	1.11665	0.280306	1.28389	0.0684195	1.12528	0.0177989	1.14872	-0.0415831	0.937118	-0.128905	1.05853	0.0820593	1.29796	0.072648	1.25977	4.737434e+00	1.630997e+02	1.678372e+02
665	0.0404316	1.18834	-0.0403729	1.16733	0.175521	1.42898	-0.125598	1.11665	0.236935	1.28248	0.0684195	1.12528	0.0177989	1.14872	-0.0415831	0.937118	-0.148571	1.05853	0.0820593	1.29796	0.072648	1.25977	5.237358e+00	1.621654e+02	1.674027e+02
666	0.0404316	1.18834	-0.0480846	1.16733	0.175521	1.42898	-0.131175	1.11598	0.236935	1.28248	0.0684195	1.12528	0.0177989	1.14872	-0.0295619	0.939124	-0.124241	1.05745	0.0820593	1.29796	0.072648	1.25977	5.607344e+00	1.613529e+02	1.669603e+02
667	0.0404316	1.18834	-0.0480846	1.16733	0.175521	1.42898	-0.131175	1.11598	0.242909	1.28414	0.0406447	1.13523	0.0177989	1.14872	-0.0577921	0.939124	-0.129406	1.05943	0.0820593	1.29796	0.072648	1.25977	5.220435e+00	1.630600e+02	1.682804e+02
668	0.0404316	1.18834	-0.0480846	1.16733	0.175521	1.42898	-0.131175	1.11598	0.242909	1.28414	0.0435947	1.13523	0.0177989	1.14872	-0.0577921	0.939124	-0.129406	1.06095	0.0994894	1.29562	0.072648	1.25977	5.143417e+00	1.628351e+02	1.679785e+02
669	0.0404316	1.18834	-0.0480846	1.16733	0.211259	1.42512	-0.112208	1.11598	0.25862	1.28414	0.00775391	1.13523	0.0177989	1.1473	-0.0577921	0.939124	-0.171601	1.06308	0.0920201	1.29734	0.0648942	1.25977	3.802301e+00	1.664784e+02	1.702807e+02
670	0.0404316	1.14971	-0.0480846	1.16247	0.212169	1.42613	-0.142295	1.11598	0.25862	1.28414	0.00775391	1.13523	0.0177989	1.1473	-0.0577921	0.945656	-0.171601	1.06659	0.079945	1.29734	0.0648942	1.25977	3.234154e+00	1.644589e+02	1.676931e+02
671	-0.0272287	1.14971	-0.0480846	1.16247	0.212169	1.42613	-0.147039	1.11598	0.25862	1.28414	0.00775391	1.12995	0.0259669	1.1473	-0.0577921	0.945656	-0.172047	1.06753	0.079945	1.30027	0.0648942	1.25632	2.078549e+00	1.608436e+02	1.629222e+02
672	-0.0272287	1.14971	-0.0483861	1.16247	0.213825	1.4287	-0.147039	1.11598	0.25862	1.28414	0.0483886	1.12995	0.0259669	1.1473	-0.0835521	0.945669	-0.170146	1.06753	0.0534839	1.30283	0.0648942	1.25632	1.949992e+00	1.618668e+02	1.638168e+02
673	-0.0272287	1.20109	-0.0398163	1.16247	0.211686	1.4287	-0.121786	1.11598	0.25862	1.28414	0.0187287	1.12995	0.0259669	1.1473	-0.0835521	0.945669	-0.170146	1.06864	0.0534839	1.30283	0.0648942	1.25632	2.581958e+00	1.620198e+02	1.646017e+02
